θ,r,z
172.05,132.0,880.0
172.23,133.0,880.0
172.41,136.0,880.0
172.58,131.0,880.0
172.76,139.0,880.0
172.94,133.0,880.0
173.11,124.0,880.0
173.29,131.0,880.0
173.47,136.0,880.0
173.64,129.0,880.0
173.82,125.0,880.0
174.00,129.0,880.0
174.17,124.0,880.0
174.35,130.0,880.0
174.53,125.0,880.0
174.70,126.0,880.0
174.88,130.0,880.0
175.06,124.0,880.0
175.23,128.0,880.0
175.41,123.0,880.0
175.59,125.0,880.0
175.76,127.0,880.0
175.94,128.0,880.0
176.12,128.0,880.0
176.29,121.0,880.0
176.47,121.0,880.0
176.65,127.0,880.0
176.82,129.0,880.0
177.00,127.0,880.0
177.18,122.0,880.0
177.35,122.0,880.0
177.53,125.0,880.0
177.71,128.0,880.0
177.88,132.0,880.0
178.06,129.0,880.0
178.24,127.0,880.0
178.41,136.0,880.0
178.59,133.0,880.0
178.77,135.0,880.0
178.94,131.0,880.0
179.12,137.0,880.0
179.30,129.0,880.0
179.47,129.0,880.0
179.65,131.0,880.0
179.83,136.0,880.0
180.00,132.0,880.0
180.18,130.0,880.0
180.36,132.0,880.0
180.53,131.0,880.0
180.71,131.0,880.0
180.89,130.0,880.0
181.06,130.0,880.0
181.24,128.0,880.0
181.42,122.0,880.0
181.59,127.0,880.0
181.77,128.0,880.0
181.95,126.0,880.0
182.12,125.0,880.0
182.30,133.0,880.0
182.47,128.0,880.0
182.65,128.0,880.0
182.83,122.0,880.0
183.00,125.0,880.0
183.18,132.0,880.0
183.36,123.0,880.0
183.53,128.0,880.0
183.71,122.0,880.0
183.89,124.0,880.0
184.06,122.0,880.0
184.24,133.0,880.0
184.42,130.0,880.0
184.59,123.0,880.0
184.77,125.0,880.0
184.95,35.0,880.0
185.12,115.0,880.0
185.30,139.0,880.0
185.48,123.0,880.0
185.65,125.0,880.0
185.83,130.0,880.0
186.01,121.0,880.0
186.18,133.0,880.0
186.36,130.0,880.0
186.54,125.0,880.0
186.71,127.0,880.0
186.89,127.0,880.0
187.07,127.0,880.0
187.24,127.0,880.0
187.42,125.0,880.0
187.60,114.0,880.0
187.77,115.0,880.0
187.95,127.0,880.0
188.13,111.0,880.0
188.30,123.0,880.0
188.48,122.0,880.0
188.66,115.0,880.0
188.83,142.0,880.0
189.01,123.0,880.0
189.19,119.0,880.0
189.36,121.0,880.0
189.54,121.0,880.0
189.72,138.0,880.0
189.89,121.0,880.0
190.07,119.0,880.0
190.25,122.0,880.0
190.42,114.0,880.0
190.60,127.0,880.0
190.78,119.0,880.0
190.95,122.0,880.0
191.13,123.0,880.0
191.31,127.0,880.0
191.48,127.0,880.0
191.66,114.0,880.0
191.84,35.0,880.0
192.01,123.0,880.0
192.19,127.0,880.0
192.37,121.0,880.0
192.54,114.0,880.0
192.72,119.0,880.0
192.90,121.0,880.0
193.07,124.0,880.0
193.25,127.0,880.0
193.43,119.0,880.0
193.60,122.0,880.0
193.78,123.0,880.0
193.96,113.0,880.0
194.13,122.0,880.0
194.31,123.0,880.0
194.49,121.0,880.0
194.66,129.0,880.0
194.84,125.0,880.0
195.02,125.0,880.0
195.19,124.0,880.0
195.37,133.0,880.0
195.55,132.0,880.0
195.72,126.0,880.0
195.90,128.0,880.0
196.08,139.0,880.0
196.25,134.0,880.0
196.43,124.0,880.0
196.61,125.0,880.0
196.78,132.0,880.0
196.96,135.0,880.0
197.14,141.0,880.0
197.31,128.0,880.0
197.49,143.0,880.0
197.67,131.0,880.0
197.84,135.0,880.0
198.02,135.0,880.0
198.20,136.0,880.0
198.37,142.0,880.0
198.55,136.0,880.0
198.73,144.0,880.0
198.90,142.0,880.0
199.08,135.0,880.0
199.26,141.0,880.0
199.43,147.0,880.0
199.61,148.0,880.0
199.79,143.0,880.0
199.96,138.0,880.0
200.14,142.0,880.0
200.32,146.0,880.0
200.49,137.0,880.0
200.67,143.0,880.0
200.85,139.0,880.0
201.02,144.0,880.0
201.20,139.0,880.0
201.38,153.0,880.0
201.55,152.0,880.0
201.73,142.0,880.0
201.91,154.0,880.0
202.08,146.0,880.0
202.26,145.0,880.0
202.44,149.0,880.0
202.61,142.0,880.0
202.79,152.0,880.0
202.97,142.0,880.0
203.14,145.0,880.0
203.32,148.0,880.0
203.50,142.0,880.0
203.67,151.0,880.0
203.85,148.0,880.0
204.03,143.0,880.0
204.20,152.0,880.0
204.38,148.0,880.0
204.56,150.0,880.0
204.73,148.0,880.0
204.91,141.0,880.0
205.09,152.0,880.0
205.26,145.0,880.0
205.44,141.0,880.0
205.62,158.0,880.0
205.79,165.0,880.0
205.97,145.0,880.0
206.15,160.0,880.0
206.32,160.0,880.0
206.50,155.0,880.0
206.68,156.0,880.0
206.85,157.0,880.0
207.03,155.0,880.0
207.21,157.0,880.0
207.38,159.0,880.0
207.56,155.0,880.0
207.74,162.0,880.0
207.91,161.0,880.0
208.09,157.0,880.0
208.27,148.0,880.0
208.44,165.0,880.0
208.62,160.0,880.0
208.80,149.0,880.0
208.97,163.0,880.0
209.15,155.0,880.0
209.33,168.0,880.0
209.50,151.0,880.0
209.68,158.0,880.0
209.86,173.0,880.0
210.03,185.0,880.0
210.21,164.0,880.0
210.39,167.0,880.0
210.56,157.0,880.0
210.74,174.0,880.0
210.92,177.0,880.0
211.09,180.0,880.0
211.27,180.0,880.0
211.45,171.0,880.0
211.62,183.0,880.0
211.80,192.0,880.0
211.98,35.0,880.0
212.15,35.0,880.0
212.33,186.0,880.0
212.51,175.0,880.0
212.68,140.0,880.0
212.86,35.0,880.0
213.04,198.0,880.0
213.21,35.0,880.0
213.39,195.0,880.0
213.57,187.0,880.0
213.74,35.0,880.0
213.92,191.0,880.0
214.10,140.0,880.0
214.27,140.0,880.0
214.45,35.0,880.0
214.63,35.0,880.0
214.80,140.0,880.0
214.98,35.0,880.0
215.16,140.0,880.0
215.33,35.0,880.0
215.51,35.0,880.0
215.69,140.0,880.0
215.86,35.0,880.0
216.04,35.0,880.0
216.22,35.0,880.0
216.39,140.0,880.0
216.57,140.0,880.0
216.75,35.0,880.0
216.92,140.0,880.0
217.10,140.0,880.0
217.28,35.0,880.0
217.45,140.0,880.0
217.63,35.0,880.0
217.81,35.0,880.0
217.98,35.0,880.0
218.16,35.0,880.0
218.34,140.0,880.0
218.51,35.0,880.0
218.69,140.0,880.0
218.87,35.0,880.0
219.04,35.0,880.0
219.22,35.0,880.0
219.40,140.0,880.0
219.57,35.0,880.0
219.75,140.0,880.0
219.92,35.0,880.0
220.10,35.0,880.0
220.28,140.0,880.0
220.45,140.0,880.0
220.63,35.0,880.0
220.81,35.0,880.0
220.98,35.0,880.0
221.16,35.0,880.0
221.34,35.0,880.0
221.51,35.0,880.0
221.69,140.0,880.0
221.87,140.0,880.0
222.04,35.0,880.0
222.22,35.0,880.0
222.40,140.0,880.0
222.57,35.0,880.0
222.75,35.0,880.0
222.93,140.0,880.0
223.10,35.0,880.0
223.28,140.0,880.0
223.46,35.0,880.0
223.63,35.0,880.0
223.81,140.0,880.0
223.99,140.0,880.0
224.16,140.0,880.0
224.34,35.0,880.0
224.52,140.0,880.0
224.69,35.0,880.0
224.87,35.0,880.0
225.05,35.0,880.0
225.22,140.0,880.0
225.40,35.0,880.0
225.58,35.0,880.0
225.75,140.0,880.0
225.93,140.0,880.0
226.11,35.0,880.0
226.28,35.0,880.0
226.46,35.0,880.0
226.64,35.0,880.0
226.81,35.0,880.0
226.99,140.0,880.0
227.17,140.0,880.0
227.34,140.0,880.0
227.52,35.0,880.0
227.70,140.0,880.0
227.87,140.0,880.0
228.05,140.0,880.0
228.23,35.0,880.0
228.40,140.0,880.0
228.58,140.0,880.0
228.76,140.0,880.0
228.93,140.0,880.0
229.11,35.0,880.0
229.29,35.0,880.0
229.46,140.0,880.0
229.64,35.0,880.0
229.82,35.0,880.0
229.99,140.0,880.0
230.17,35.0,880.0
230.35,140.0,880.0
230.52,35.0,880.0
230.70,35.0,880.0
230.88,140.0,880.0
231.05,140.0,880.0
231.23,140.0,880.0
231.41,140.0,880.0
231.58,140.0,880.0
231.76,140.0,880.0
231.94,35.0,880.0
232.11,140.0,880.0
232.29,35.0,880.0
232.47,35.0,880.0
232.64,35.0,880.0
232.82,140.0,880.0
233.00,35.0,880.0
233.17,140.0,880.0
233.35,35.0,880.0
233.53,35.0,880.0
233.70,35.0,880.0
233.88,35.0,880.0
234.06,35.0,880.0
234.23,35.0,880.0
234.41,35.0,880.0
234.59,140.0,880.0
234.76,35.0,880.0
234.94,35.0,880.0
235.12,140.0,880.0
235.29,35.0,880.0
235.47,140.0,880.0
235.65,140.0,880.0
235.82,140.0,880.0
236.00,140.0,880.0
236.18,140.0,880.0
236.35,35.0,880.0
236.53,35.0,880.0
236.71,35.0,880.0
236.88,35.0,880.0
237.06,140.0,880.0
237.24,35.0,880.0
237.41,35.0,880.0
237.59,140.0,880.0
237.77,35.0,880.0
237.94,140.0,880.0
238.12,140.0,880.0
238.30,35.0,880.0
238.47,35.0,880.0
238.65,140.0,880.0
238.83,35.0,880.0
239.00,140.0,880.0
239.18,35.0,880.0
239.36,35.0,880.0
239.53,140.0,880.0
239.71,140.0,880.0
239.89,140.0,880.0
240.06,35.0,880.0
240.24,35.0,880.0
240.42,140.0,880.0
240.59,140.0,880.0
240.77,140.0,880.0
240.95,35.0,880.0
241.12,35.0,880.0
241.30,140.0,880.0
241.48,35.0,880.0
241.65,35.0,880.0
241.83,140.0,880.0
242.01,35.0,880.0
242.18,140.0,880.0
242.36,140.0,880.0
242.54,35.0,880.0
242.71,35.0,880.0
242.89,35.0,880.0
243.07,140.0,880.0
243.24,35.0,880.0
243.42,140.0,880.0
243.60,35.0,880.0
243.77,35.0,880.0
243.95,35.0,880.0
244.13,140.0,880.0
244.30,35.0,880.0
244.48,35.0,880.0
244.66,140.0,880.0
244.83,35.0,880.0
245.01,35.0,880.0
245.19,35.0,880.0
245.36,35.0,880.0
245.54,140.0,880.0
245.72,140.0,880.0
245.89,35.0,880.0
246.07,140.0,880.0
246.25,35.0,880.0
246.42,140.0,880.0
246.60,35.0,880.0
246.78,140.0,880.0
246.95,140.0,880.0
247.13,140.0,880.0
247.31,35.0,880.0
247.48,35.0,880.0
247.66,35.0,880.0
247.84,35.0,880.0
248.01,140.0,880.0
248.19,140.0,880.0
248.37,140.0,880.0
248.54,140.0,880.0
248.72,35.0,880.0
248.90,140.0,880.0
249.07,35.0,880.0
249.25,140.0,880.0
249.43,140.0,880.0
249.60,140.0,880.0
249.78,35.0,880.0
249.96,140.0,880.0
250.13,140.0,880.0
250.31,140.0,880.0
250.49,35.0,880.0
250.66,35.0,880.0
250.84,35.0,880.0
251.02,140.0,880.0
251.19,140.0,880.0
251.37,140.0,880.0
251.55,140.0,880.0
251.72,140.0,880.0
251.90,35.0,880.0
252.08,35.0,880.0
252.25,35.0,880.0
252.43,35.0,880.0
252.61,35.0,880.0
252.78,35.0,880.0
252.96,140.0,880.0
253.14,140.0,880.0
253.31,35.0,880.0
253.49,140.0,880.0
253.67,140.0,880.0
253.84,140.0,880.0
254.02,140.0,880.0
254.20,140.0,880.0
254.37,35.0,880.0
254.55,35.0,880.0
254.73,140.0,880.0
254.90,35.0,880.0
255.08,140.0,880.0
255.26,35.0,880.0
255.43,140.0,880.0
255.61,35.0,880.0
255.79,140.0,880.0
255.96,140.0,880.0
256.14,35.0,880.0
256.32,140.0,880.0
256.49,140.0,880.0
256.67,35.0,880.0
256.84,140.0,880.0
257.02,140.0,880.0
257.20,35.0,880.0
257.37,35.0,880.0
257.55,35.0,880.0
257.73,35.0,880.0
257.90,140.0,880.0
258.08,35.0,880.0
258.26,140.0,880.0
258.43,140.0,880.0
258.61,35.0,880.0
258.79,140.0,880.0
258.96,140.0,880.0
259.14,35.0,880.0
259.32,140.0,880.0
259.49,140.0,880.0
259.67,140.0,880.0
259.85,140.0,880.0
260.02,35.0,880.0
260.20,140.0,880.0
260.38,35.0,880.0
260.55,35.0,880.0
260.73,35.0,880.0
260.91,35.0,880.0
261.08,140.0,880.0
261.26,140.0,880.0
261.44,140.0,880.0
261.61,140.0,880.0
261.79,140.0,880.0
261.97,140.0,880.0
262.14,140.0,880.0
262.32,140.0,880.0
262.50,35.0,880.0
262.67,140.0,880.0
262.85,140.0,880.0
263.03,35.0,880.0
263.20,140.0,880.0
263.38,140.0,880.0
263.56,140.0,880.0
263.73,35.0,880.0
263.91,140.0,880.0
264.09,140.0,880.0
264.26,35.0,880.0
264.44,140.0,880.0
264.62,140.0,880.0
264.79,140.0,880.0
264.97,140.0,880.0
265.15,35.0,880.0
265.32,35.0,880.0
265.50,140.0,880.0
265.68,35.0,880.0
265.85,140.0,880.0
266.03,35.0,880.0
266.21,140.0,880.0
266.38,35.0,880.0
266.56,140.0,880.0
266.74,35.0,880.0
266.91,140.0,880.0
267.09,140.0,880.0
267.27,140.0,880.0
267.44,140.0,880.0
267.62,35.0,880.0
267.80,35.0,880.0
267.97,140.0,880.0
268.15,35.0,880.0
268.33,140.0,880.0
268.50,35.0,880.0
268.68,140.0,880.0
268.86,35.0,880.0
269.03,35.0,880.0
269.21,140.0,880.0
269.39,140.0,880.0
269.56,140.0,880.0
269.74,140.0,880.0
269.92,35.0,880.0
270.09,140.0,880.0
270.27,35.0,880.0
270.45,140.0,880.0
270.62,140.0,880.0
270.80,140.0,880.0
270.98,35.0,880.0
271.15,35.0,880.0
271.33,35.0,880.0
271.51,140.0,880.0
271.68,35.0,880.0
271.86,140.0,880.0
272.04,140.0,880.0
272.21,35.0,880.0
272.39,35.0,880.0
272.57,140.0,880.0
272.74,35.0,880.0
272.92,140.0,880.0
273.10,140.0,880.0
273.27,35.0,880.0
273.45,140.0,880.0
273.63,35.0,880.0
273.80,35.0,880.0
273.98,140.0,880.0
274.16,140.0,880.0
274.33,140.0,880.0
274.51,140.0,880.0
274.69,35.0,880.0
274.86,140.0,880.0
275.04,140.0,880.0
275.22,140.0,880.0
275.39,140.0,880.0
275.57,140.0,880.0
275.75,35.0,880.0
275.92,140.0,880.0
276.10,140.0,880.0
276.27,140.0,880.0
276.45,140.0,880.0
276.63,35.0,880.0
276.80,140.0,880.0
276.98,140.0,880.0
277.16,35.0,880.0
277.33,140.0,880.0
277.51,35.0,880.0
277.69,140.0,880.0
277.86,140.0,880.0
278.04,35.0,880.0
278.22,140.0,880.0
278.39,35.0,880.0
278.57,35.0,880.0
278.75,35.0,880.0
278.92,140.0,880.0
279.10,35.0,880.0
279.28,140.0,880.0
279.45,140.0,880.0
279.63,35.0,880.0
279.81,140.0,880.0
279.98,35.0,880.0
280.16,35.0,880.0
280.34,35.0,880.0
280.51,35.0,880.0
280.69,35.0,880.0
280.87,35.0,880.0
281.04,35.0,880.0
281.22,140.0,880.0
281.40,140.0,880.0
281.57,35.0,880.0
281.75,35.0,880.0
281.93,140.0,880.0
282.10,35.0,880.0
282.28,140.0,880.0
282.46,140.0,880.0
282.63,140.0,880.0
282.81,140.0,880.0
282.99,140.0,880.0
283.16,140.0,880.0
283.34,140.0,880.0
283.52,140.0,880.0
283.69,35.0,880.0
283.87,140.0,880.0
284.05,35.0,880.0
284.22,140.0,880.0
284.40,140.0,880.0
284.58,140.0,880.0
284.75,140.0,880.0
284.93,140.0,880.0
285.11,140.0,880.0
285.28,140.0,880.0
285.46,35.0,880.0
285.64,140.0,880.0
285.81,35.0,880.0
285.99,140.0,880.0
286.17,35.0,880.0
286.34,140.0,880.0
286.52,35.0,880.0
286.70,35.0,880.0
286.87,140.0,880.0
287.05,140.0,880.0
287.23,140.0,880.0
287.40,35.0,880.0
287.58,35.0,880.0
287.76,35.0,880.0
287.93,35.0,880.0
288.11,140.0,880.0
288.29,140.0,880.0
288.46,140.0,880.0
288.64,140.0,880.0
288.82,35.0,880.0
288.99,35.0,880.0
289.17,140.0,880.0
289.35,35.0,880.0
289.52,35.0,880.0
289.70,35.0,880.0
289.88,35.0,880.0
290.05,35.0,880.0
290.23,140.0,880.0
290.41,140.0,880.0
290.58,140.0,880.0
290.76,35.0,880.0
290.94,140.0,880.0
291.11,35.0,880.0
291.29,140.0,880.0
291.47,140.0,880.0
291.64,35.0,880.0
291.82,140.0,880.0
292.00,35.0,880.0
292.17,35.0,880.0
292.35,140.0,880.0
292.53,140.0,880.0
292.70,140.0,880.0
292.88,140.0,880.0
293.06,140.0,880.0
293.23,35.0,880.0
293.41,35.0,880.0
293.59,35.0,880.0
293.76,140.0,880.0
293.94,35.0,880.0
294.12,35.0,880.0
294.29,35.0,880.0
294.47,140.0,880.0
294.65,35.0,880.0
294.82,35.0,880.0
295.00,35.0,880.0
295.17,35.0,880.0
295.35,35.0,880.0
295.53,140.0,880.0
295.70,35.0,880.0
295.88,35.0,880.0
296.06,35.0,880.0
296.23,35.0,880.0
296.41,35.0,880.0
296.59,35.0,880.0
296.76,140.0,880.0
296.94,35.0,880.0
297.12,35.0,880.0
297.29,35.0,880.0
297.47,35.0,880.0
297.65,35.0,880.0
297.82,35.0,880.0
298.00,35.0,880.0
298.18,35.0,880.0
298.35,164.0,880.0
298.53,164.0,880.0
298.71,35.0,880.0
298.88,140.0,880.0
299.06,35.0,880.0
299.24,35.0,880.0
299.41,35.0,880.0
299.59,35.0,880.0
299.77,35.0,880.0
299.94,35.0,880.0
300.12,158.0,880.0
300.30,35.0,880.0
300.47,149.0,880.0
300.65,35.0,880.0
300.83,157.0,880.0
301.00,35.0,880.0
301.18,157.0,880.0
301.36,171.0,880.0
301.53,152.0,880.0
301.71,35.0,880.0
301.89,35.0,880.0
302.06,35.0,880.0
302.24,155.0,880.0
302.42,154.0,880.0
302.59,169.0,880.0
302.77,143.0,880.0
302.95,141.0,880.0
303.12,145.0,880.0
303.30,148.0,880.0
303.48,135.0,880.0
303.65,142.0,880.0
303.83,152.0,880.0
304.01,149.0,880.0
304.18,157.0,880.0
304.36,146.0,880.0
304.54,148.0,880.0
304.71,143.0,880.0
304.89,148.0,880.0
305.07,157.0,880.0
305.24,146.0,880.0
305.42,144.0,880.0
305.60,144.0,880.0
305.77,144.0,880.0
305.95,142.0,880.0
306.13,140.0,880.0
306.30,139.0,880.0
306.48,132.0,880.0
306.66,145.0,880.0
306.83,135.0,880.0
307.01,123.0,880.0
307.19,144.0,880.0
307.36,130.0,880.0
307.54,136.0,880.0
307.72,145.0,880.0
307.89,127.0,880.0
308.07,135.0,880.0
308.25,125.0,880.0
308.42,142.0,880.0
308.60,127.0,880.0
308.78,138.0,880.0
308.95,134.0,880.0
309.13,149.0,880.0
309.31,133.0,880.0
309.48,122.0,880.0
309.66,118.0,880.0
309.84,35.0,880.0
310.01,116.0,880.0
310.19,104.0,880.0
310.37,114.0,880.0
310.54,116.0,880.0
310.72,119.0,880.0
310.90,116.0,880.0
311.07,118.0,880.0
311.25,120.0,880.0
311.43,121.0,880.0
311.60,120.0,880.0
311.78,113.0,880.0
311.96,35.0,880.0
312.13,140.0,880.0
312.31,118.0,880.0
312.49,129.0,880.0
312.66,125.0,880.0
312.84,124.0,880.0
313.02,118.0,880.0
313.19,120.0,880.0
313.37,118.0,880.0
313.55,119.0,880.0
313.72,111.0,880.0
313.90,108.0,880.0
314.07,112.0,880.0
314.25,115.0,880.0
314.43,127.0,880.0
314.60,112.0,880.0
314.78,121.0,880.0
314.96,108.0,880.0
315.13,35.0,880.0
315.31,106.0,880.0
315.49,98.0,880.0
315.66,35.0,880.0
315.84,98.0,880.0
316.02,87.0,880.0
316.19,35.0,880.0
316.37,86.0,880.0
316.55,86.0,880.0
316.72,35.0,880.0
316.90,100.0,880.0
317.08,35.0,880.0
317.25,35.0,880.0
317.43,35.0,880.0
317.61,101.0,880.0
317.78,76.0,880.0
317.96,35.0,880.0
318.14,94.0,880.0
318.31,102.0,880.0
318.49,103.0,880.0
318.67,92.0,880.0
318.84,35.0,880.0
319.02,80.0,880.0
319.20,102.0,880.0
319.37,101.0,880.0
319.55,88.0,880.0
319.73,81.0,880.0
319.90,74.0,880.0
320.08,81.0,880.0
320.26,92.0,880.0
320.43,82.0,880.0
320.61,35.0,880.0
320.79,87.0,880.0
320.96,85.0,880.0
321.14,95.0,880.0
321.32,90.0,880.0
321.49,76.0,880.0
321.67,76.0,880.0
321.85,35.0,880.0
322.02,84.0,880.0
322.20,74.0,880.0
322.38,35.0,880.0
322.55,35.0,880.0
322.73,96.0,880.0
322.91,35.0,880.0
323.08,100.0,880.0
323.26,87.0,880.0
323.44,78.0,880.0
323.61,35.0,880.0
323.79,35.0,880.0
323.97,76.0,880.0
324.14,84.0,880.0
324.32,106.0,880.0
324.50,101.0,880.0
324.67,79.0,880.0
324.85,74.0,880.0
325.03,97.0,880.0
325.20,35.0,880.0
325.38,90.0,880.0
325.56,92.0,880.0
325.73,94.0,880.0
325.91,80.0,880.0
326.09,89.0,880.0
326.26,83.0,880.0
326.44,90.0,880.0
326.62,60.0,880.0
326.79,84.0,880.0
326.97,96.0,880.0
327.15,87.0,880.0
327.32,83.0,880.0
327.50,85.0,880.0
327.68,93.0,880.0
327.85,35.0,880.0
328.03,89.0,880.0
328.21,96.0,880.0
328.38,92.0,880.0
328.56,106.0,880.0
328.74,91.0,880.0
328.91,92.0,880.0
329.09,83.0,880.0
329.27,82.0,880.0
329.44,84.0,880.0
329.62,94.0,880.0
329.80,90.0,880.0
329.97,97.0,880.0
330.15,88.0,880.0
330.33,83.0,880.0
330.50,86.0,880.0
330.68,98.0,880.0
330.86,94.0,880.0
331.03,79.0,880.0
331.21,86.0,880.0
331.39,101.0,880.0
331.56,85.0,880.0
331.74,91.0,880.0
331.92,91.0,880.0
332.09,89.0,880.0
332.27,104.0,880.0
332.45,97.0,880.0
332.62,90.0,880.0
332.80,81.0,880.0
332.97,92.0,880.0
333.15,35.0,880.0
333.33,88.0,880.0
333.50,108.0,880.0
333.68,84.0,880.0
333.86,97.0,880.0
334.03,83.0,880.0
334.21,92.0,880.0
334.39,90.0,880.0
334.56,88.0,880.0
334.74,80.0,880.0
334.92,78.0,880.0
335.09,96.0,880.0
335.27,103.0,880.0
335.45,89.0,880.0
335.62,85.0,880.0
335.80,84.0,880.0
335.98,103.0,880.0
336.15,89.0,880.0
336.33,100.0,880.0
336.51,103.0,880.0
336.68,103.0,880.0
336.86,94.0,880.0
337.04,91.0,880.0
337.21,92.0,880.0
337.39,90.0,880.0
337.57,98.0,880.0
337.74,90.0,880.0
337.92,84.0,880.0
338.10,97.0,880.0
338.27,100.0,880.0
338.45,92.0,880.0
338.63,103.0,880.0
338.80,87.0,880.0
338.98,87.0,880.0
339.16,92.0,880.0
339.33,88.0,880.0
339.51,92.0,880.0
339.69,96.0,880.0
339.86,93.0,880.0
340.04,87.0,880.0
340.22,80.0,880.0
340.39,87.0,880.0
340.57,88.0,880.0
340.75,102.0,880.0
340.92,91.0,880.0
341.10,91.0,880.0
341.28,86.0,880.0
341.45,103.0,880.0
341.63,93.0,880.0
341.81,91.0,880.0
341.98,87.0,880.0
342.16,96.0,880.0
342.34,85.0,880.0
342.51,84.0,880.0
342.69,89.0,880.0
342.87,96.0,880.0
343.04,87.0,880.0
343.22,94.0,880.0
343.40,79.0,880.0
343.57,80.0,880.0
343.75,82.0,880.0
343.93,98.0,880.0
344.10,104.0,880.0
344.28,91.0,880.0
344.46,88.0,880.0
344.63,87.0,880.0
344.81,98.0,880.0
344.99,76.0,880.0
345.16,81.0,880.0
345.34,86.0,880.0
345.52,96.0,880.0
345.69,81.0,880.0
345.87,92.0,880.0
346.05,85.0,880.0
346.22,84.0,880.0
346.40,88.0,880.0
346.58,87.0,880.0
346.75,88.0,880.0
346.93,87.0,880.0
347.11,92.0,880.0
347.28,97.0,880.0
347.46,82.0,880.0
347.64,96.0,880.0
347.81,87.0,880.0
347.99,111.0,880.0
348.17,90.0,880.0
348.34,100.0,880.0
348.52,87.0,880.0
348.70,96.0,880.0
348.87,85.0,880.0
349.05,88.0,880.0
349.23,89.0,880.0
349.40,92.0,880.0
349.58,89.0,880.0
349.76,92.0,880.0
349.93,89.0,880.0
350.11,92.0,880.0
350.29,82.0,880.0
350.46,85.0,880.0
350.64,88.0,880.0
350.82,83.0,880.0
350.99,88.0,880.0
351.17,79.0,880.0
351.35,77.0,880.0
351.52,91.0,880.0
351.70,74.0,880.0
351.88,82.0,880.0
352.05,82.0,880.0
352.23,82.0,880.0
352.40,86.0,880.0
352.58,97.0,880.0
352.76,88.0,880.0
352.93,87.0,880.0
353.11,80.0,880.0
353.29,98.0,880.0
353.46,98.0,880.0
353.64,97.0,880.0
353.82,85.0,880.0
353.99,101.0,880.0
354.17,82.0,880.0
354.35,74.0,880.0
354.52,76.0,880.0
354.70,84.0,880.0
354.88,35.0,880.0
355.05,82.0,880.0
355.23,80.0,880.0
355.41,88.0,880.0
355.58,100.0,880.0
355.76,82.0,880.0
355.94,84.0,880.0
356.11,96.0,880.0
356.29,87.0,880.0
356.47,93.0,880.0
356.64,35.0,880.0
356.82,80.0,880.0
357.00,85.0,880.0
357.17,100.0,880.0
357.35,86.0,880.0
357.53,98.0,880.0
357.70,95.0,880.0
357.88,82.0,880.0
358.06,83.0,880.0
358.23,83.0,880.0
358.41,96.0,880.0
358.59,96.0,880.0
358.76,89.0,880.0
358.94,96.0,880.0
359.12,104.0,880.0
359.29,97.0,880.0
359.47,88.0,880.0
359.65,91.0,880.0
359.82,95.0,880.0
0.00,79.0,920.0
0.18,35.0,920.0
0.35,85.0,920.0
0.53,35.0,920.0
0.71,35.0,920.0
0.88,80.0,920.0
1.06,77.0,920.0
1.24,79.0,920.0
1.41,35.0,920.0
1.59,35.0,920.0
1.77,35.0,920.0
1.94,84.0,920.0
2.12,140.0,920.0
2.30,35.0,920.0
2.47,35.0,920.0
2.65,35.0,920.0
2.83,85.0,920.0
3.00,35.0,920.0
3.18,35.0,920.0
3.36,93.0,920.0
3.53,84.0,920.0
3.71,35.0,920.0
3.89,35.0,920.0
4.06,72.0,920.0
4.24,70.0,920.0
4.42,35.0,920.0
4.59,35.0,920.0
4.77,35.0,920.0
4.95,140.0,920.0
5.12,35.0,920.0
5.30,80.0,920.0
5.48,35.0,920.0
5.65,35.0,920.0
5.83,35.0,920.0
6.01,35.0,920.0
6.18,35.0,920.0
6.36,91.0,920.0
6.54,83.0,920.0
6.71,68.0,920.0
6.89,91.0,920.0
7.07,35.0,920.0
7.24,81.0,920.0
7.42,35.0,920.0
7.60,35.0,920.0
7.77,35.0,920.0
7.95,78.0,920.0
8.13,35.0,920.0
8.30,35.0,920.0
8.48,94.0,920.0
8.66,35.0,920.0
8.83,64.0,920.0
9.01,77.0,920.0
9.19,98.0,920.0
9.36,88.0,920.0
9.54,62.0,920.0
9.72,83.0,920.0
9.89,78.0,920.0
10.07,70.0,920.0
10.25,35.0,920.0
10.42,35.0,920.0
10.60,75.0,920.0
10.78,82.0,920.0
10.95,35.0,920.0
11.13,67.0,920.0
11.31,82.0,920.0
11.48,35.0,920.0
11.66,68.0,920.0
11.84,81.0,920.0
12.01,81.0,920.0
12.19,76.0,920.0
12.37,84.0,920.0
12.54,80.0,920.0
12.72,92.0,920.0
12.89,35.0,920.0
13.07,79.0,920.0
13.25,88.0,920.0
13.42,80.0,920.0
13.60,88.0,920.0
13.78,35.0,920.0
13.95,72.0,920.0
14.13,70.0,920.0
14.31,78.0,920.0
14.48,35.0,920.0
14.66,90.0,920.0
14.84,69.0,920.0
15.01,75.0,920.0
15.19,35.0,920.0
15.37,73.0,920.0
15.54,85.0,920.0
15.72,78.0,920.0
15.90,82.0,920.0
16.07,95.0,920.0
16.25,97.0,920.0
16.43,73.0,920.0
16.60,81.0,920.0
16.78,72.0,920.0
16.96,89.0,920.0
17.13,78.0,920.0
17.31,75.0,920.0
17.49,79.0,920.0
17.66,93.0,920.0
17.84,82.0,920.0
