X,Y,Z
76.3904,-15.7641,720.0
83.2995,-16.9172,720.0
95.1196,-19.0068,720.0
75.5518,-14.8638,720.0
88.3614,-17.0957,720.0
76.626,-14.5756,720.0
72.7372,-13.6124,720.0
81.6312,-15.0116,720.0
94.4709,-17.0661,720.0
78.7676,-13.9881,720.0
92.6031,-16.1452,720.0
75.8969,-12.9869,720.0
81.8521,-13.7561,720.0
95.7085,-15.7758,720.0
79.9626,-12.9225,720.0
80.9882,-12.8418,720.0
83.9926,-13.0478,720.0
87.9877,-13.3854,720.0
89.0161,-13.2718,720.0
78.1725,-11.4041,720.0
83.1579,-11.8647,720.0
83.1927,-11.6179,720.0
89.1737,-12.1677,720.0
96.1479,-12.8289,720.0
78.3385,-10.2022,720.0
81.3462,-10.3341,720.0
93.2853,-11.5697,720.0
82.4006,-9.957,720.0
84.4178,-9.9317,720.0
84.4469,-9.6812,720.0
87.4584,-9.7482,720.0
88.4828,-9.5811,720.0
79.5603,-8.3762,720.0
95.5035,-9.7514,720.0
92.5482,-9.156,720.0
84.6115,-8.1174,720.0
84.6366,-7.8515,720.0
83.6648,-7.4963,720.0
95.642,-8.2835,720.0
92.6779,-7.7335,720.0
88.7146,-7.1222,720.0
81.7561,-6.3195,720.0
90.7509,-6.728,720.0
86.7817,-6.1597,720.0
92.7857,-6.3092,720.0
86.8177,-5.6295,720.0
91.8254,-5.6645,720.0
97.8315,-5.7437,720.0
82.8722,-4.6043,720.0
83.8849,-4.3962,720.0
85.8951,-4.2461,720.0
85.908,-3.9762,720.0
95.9108,-4.1372,720.0
80.9347,-3.2507,720.0
94.935,-3.5143,720.0
96.9444,-3.2837,720.0
88.9575,-2.749,720.0
92.9642,-2.5805,720.0
87.9734,-2.1654,720.0
87.9794,-1.9044,720.0
81.986,-1.517,720.0
89.9894,-1.3822,720.0
81.9937,-1.0161,720.0
83.9964,-0.777,720.0
86.9984,-0.5314,720.0
92.9995,-0.2922,720.0
106.0,0.0,760.0
93.9995,0.2953,760.0
94.9982,0.5803,760.0
97.9958,0.9065,760.0
89.9931,1.1152,760.0
83.9901,1.2901,760.0
97.9832,1.8129,760.0
100.9763,2.1857,760.0
97.9703,2.4115,760.0
93.9638,2.6082,760.0
88.9575,2.749,760.0
83.9519,2.8436,760.0
87.9398,3.2553,760.0
80.9347,3.2507,760.0
87.9182,3.7925,760.0
83.9102,3.8837,760.0
84.8963,4.1967,760.0
83.8849,4.3962,760.0
94.8537,5.2699,760.0
78.8642,4.6301,760.0
80.8463,4.9873,760.0
93.803,6.0824,760.0
81.8111,5.563,760.0
100.7465,7.1509,760.0
91.7482,6.802,760.0
90.7294,7.0131,760.0
86.721,6.9622,760.0
87.6952,7.3177,760.0
77.7091,6.7303,760.0
93.6249,8.3887,760.0
98.5767,9.1447,760.0
85.6069,8.2129,760.0
85.5822,8.4668,760.0
83.5655,8.5325,760.0
90.4998,9.5279,760.0
90.4712,9.7964,760.0
90.4399,10.0805,760.0
91.4013,10.4785,760.0
90.3767,10.6328,760.0
93.3212,11.2766,760.0
78.3993,9.7235,760.0
91.2665,11.5944,760.0
79.3301,10.3313,760.0
88.2182,11.7708,760.0
89.1737,12.1677,760.0
96.0677,13.416,760.0
87.1156,12.4449,760.0
85.0992,12.4146,760.0
94.9505,14.1566,760.0
86.0081,13.0996,760.0
83.0044,12.8943,760.0
84.9388,13.4682,760.0
80.9475,13.0961,760.0
85.8417,14.1494,760.0
89.7415,15.082,760.0
84.7654,14.5197,760.0
86.6923,15.1146,760.0
84.6752,15.0372,760.0
91.5158,16.5487,760.0
82.6147,15.1924,760.0
80.6007,15.084,760.0
92.3411,17.5816,760.0
93.2704,18.0455,760.0
94.1944,18.5314,760.0
90.2134,18.0428,760.0
95.0594,19.3055,760.0
85.2047,17.583,760.0
89.0639,18.6713,760.0
79.227,16.8547,760.0
87.9707,19.0039,760.0
81.0731,17.7806,760.0
88.8292,19.758,760.0
93.6439,21.1379,760.0
82.858,18.9618,760.0
86.6944,20.1266,760.0
88.5775,20.8572,760.0
83.6518,19.9595,760.0
87.4765,21.1628,760.0
84.4959,20.7229,760.0
91.2276,22.6611,760.0
84.3678,21.2387,760.0
92.0524,23.481,760.0
89.0776,23.0039,760.0
82.2328,21.512,760.0
85.0647,22.5386,760.0
81.134,21.755,760.0
83.9604,22.7958,760.0
79.0672,21.7342,760.0
89.6003,24.9157,760.0
88.5589,24.9262,760.0
75.9776,21.6428,760.0
86.4832,24.913,760.0
80.6442,23.5056,760.0
93.0391,27.4358,760.0
91.0406,27.1404,760.0
88.0827,26.5602,760.0
85.1293,25.9617,760.0
87.9188,27.0977,760.0
90.6973,28.2664,760.0
89.6543,28.2507,760.0
84.8057,26.9997,760.0
86.6243,27.8788,760.0
82.7325,26.9134,760.0
84.5524,27.7831,760.0
76.8723,25.5273,760.0
76.7918,25.7687,760.0
91.8685,31.1315,760.0
74.7407,25.5895,760.0
85.0557,29.4199,760.0
79.3035,27.694,760.0
66.9565,23.6185,760.0
84.7799,30.2054,760.0
86.5719,31.1337,760.0
85.5337,31.0641,760.0
75.1083,27.5452,760.0
79.7154,29.5034,760.0
89.9264,33.6042,760.0
86.0779,32.4746,760.0
79.4391,30.2396,760.0
87.7448,33.7172,760.0
76.4506,29.6532,760.0
72.6372,28.4224,760.0
93.0097,36.7313,760.0
87.3203,34.8019,760.0
76.0826,30.585,760.0
87.106,35.3347,760.0
84.2182,34.4717,760.0
76.7207,31.669,760.0
89.5449,37.2923,760.0
73.7545,30.9884,760.0
73.6622,31.2071,760.0
82.7593,35.3681,760.0
80.8111,34.8362,760.0
89.8787,39.0617,760.0
91.5873,40.1468,760.0
84.1439,37.1996,760.0
80.3795,35.8209,760.0
87.5635,39.3526,760.0
86.5286,39.2147,760.0
83.6831,38.2248,760.0
86.2875,39.7426,760.0
85.2552,39.5922,760.0
76.9859,36.0301,760.0
85.9162,40.539,760.0
74.0489,35.2244,760.0
78.4529,37.6052,760.0
80.1351,38.7216,760.0
74.6189,36.3457,760.0
77.2039,37.8887,760.0
86.0478,42.5649,760.0
75.1745,37.4806,760.0
78.6374,39.4989,760.0
82.0817,41.5524,760.0
84.623,43.1734,760.0
85.384,43.8814,760.0
89.6856,46.4489,760.0
78.0144,40.7156,760.0
80.5487,42.3428,760.0
81.2989,43.0637,760.0
82.9277,44.2606,760.0
80.1535,43.0861,760.0
88.8109,48.1001,760.0
83.3925,45.5048,760.0
80.6279,44.3073,760.0
75.2391,41.6542,760.0
66.3744,37.0194,760.0
75.8552,42.6028,760.0
79.2024,44.8105,760.0
85.1428,48.5252,760.0
87.6005,50.2708,760.0
79.6502,46.0417,760.0
95.0606,55.3488,760.0
92.3079,54.1134,760.0
70.61,41.6921,760.0
81.6521,48.5586,760.0
68.638,41.0953,760.0
70.2213,42.3435,760.0
72.6521,44.1211,760.0
75.0804,45.9013,760.0
74.9359,46.1369,760.0
73.0908,45.3182,760.0
72.956,45.5349,760.0
73.6592,46.296,760.0
78.5833,49.7359,760.0
70.0015,44.5959,760.0
77.4363,49.6751,760.0
79.7999,51.5459,760.0
75.4547,49.057,760.0
64.4235,42.1736,760.0
87.6691,57.7852,760.0
74.9977,49.7529,760.0
70.6832,47.2111,760.0
73.0239,49.1071,760.0
70.3934,47.642,760.0
82.6393,56.3093,760.0
75.0404,51.4775,760.0
68.3039,47.1549,760.0
55.8381,38.8085,760.0
67.1869,47.0098,760.0
67.0471,47.209,760.0
66.8985,47.4194,760.0
64.3071,45.8868,760.0
69.8567,50.1602,760.0
72.9406,52.7226,760.0
54.9852,40.0078,760.0
72.6171,53.1672,760.0
70.0348,51.6152,760.0
63.4472,47.0686,760.0
71.3209,53.2384,760.0
71.9528,54.0629,760.0
68.5922,51.8759,760.0
66.0506,50.2625,760.0
73.0374,55.9423,760.0
78.405,60.4454,760.0
67.9533,52.71,760.0
75.6697,59.0771,760.0
76.2804,59.9191,760.0
80.7985,63.8796,760.0
68.86,54.7933,760.0
66.3551,53.1225,760.0
70.0813,56.4678,760.0
72.2337,58.5772,760.0
60.4371,49.3088,760.0
62.6004,51.4022,760.0
74.0013,61.154,760.0
64.5921,53.7016,760.0
71.3255,59.6797,760.0
84.9063,71.4977,760.0
64.0926,54.2968,760.0
60.1168,51.254,760.0
69.0627,59.2566,760.0
66.6156,57.501,760.0
63.4148,55.0868,760.0
69.2645,60.5511,760.0
77.3446,68.0207,760.0
65.8979,58.3221,760.0
73.1819,65.1798,760.0
69.2643,62.0601,760.0
66.841,60.2684,760.0
65.1702,59.1342,760.0
64.2559,58.6531,760.0
67.0171,61.5606,760.0
72.6979,67.2013,760.0
69.569,64.6928,760.0
71.5559,66.9608,760.0
69.8892,65.8142,760.0
67.5157,63.9581,760.0
75.2763,71.7599,760.0
66.3908,63.6888,760.0
66.9211,64.5799,760.0
65.2831,63.3965,760.0
65.0837,63.6012,760.0
69.8866,68.7013,760.0
60.4284,59.778,760.0
67.3274,67.0226,760.0
65.0084,65.0992,760.0
64.0992,64.5933,760.0
62.4916,63.3703,760.0
64.4034,65.6978,760.0
60.01,61.602,760.0
75.8135,78.3155,760.0
63.0996,65.5702,760.0
64.9667,67.9362,760.0
68.8861,72.4894,760.0
65.9239,69.7857,760.0
57.4913,61.2434,760.0
64.802,69.4673,760.0
57.796,62.3267,760.0
66.4094,72.068,760.0
42.546,46.4633,760.0
65.2947,71.7328,760.0
63.0566,69.7127,760.0
59.4949,66.1918,760.0
63.2959,70.8423,760.0
63.7369,71.7886,760.0
71.45,80.9871,760.0
58.6818,66.9137,760.0
68.326,78.4064,760.0
63.4971,73.3289,760.0
67.1934,78.0644,760.0
57.1981,66.8758,760.0
63.4636,74.6751,760.0
67.7591,80.2104,760.0
62.3634,74.2954,760.0
63.4107,76.0269,760.0
57.4407,69.2861,760.0
56.587,68.6943,760.0
68.4051,83.5747,760.0
61.846,76.0202,760.0
59.721,73.881,760.0
54.479,67.8309,760.0
57.3969,71.8999,760.0
57.1708,72.0798,760.0
56.3251,71.4737,760.0
60.4291,77.1513,760.0
60.8006,78.1299,760.0
59.3315,76.7383,760.0
56.6663,73.7423,760.0
59.4685,77.8942,760.0
58.6191,77.2839,760.0
57.1857,75.8604,760.0
58.1459,77.6405,760.0
61.4833,82.6366,760.0
48.7525,65.9333,760.0
57.4253,78.175,760.0
53.0531,72.7006,760.0
53.4242,73.6672,760.0
53.777,74.646,760.0
57.0341,79.6938,760.0
59.1157,83.1224,760.0
56.5463,80.0407,760.0
55.7201,79.3994,760.0
53.7683,77.1037,760.0
54.0952,78.0942,760.0
57.2506,83.2068,760.0
59.261,86.6783,760.0
57.8648,85.2095,760.0
55.9193,82.9038,760.0
52.3327,78.0851,760.0
56.5201,84.9087,760.0
56.253,85.0858,760.0
55.4513,84.4165,760.0
55.7322,85.4279,760.0
51.6572,79.7278,760.0
51.4205,79.8808,760.0
54.9396,85.9397,760.0
53.5974,84.4234,760.0
53.3467,84.5821,760.0
52.0191,83.0543,760.0
58.0956,93.4072,760.0
54.6645,88.4748,760.0
57.5239,93.7603,760.0
51.5062,84.5465,760.0
56.4324,93.2544,760.0
52.5339,87.4311,760.0
52.259,87.5957,760.0
50.9792,86.0297,760.0
49.1875,83.6038,760.0
52.9596,90.6658,760.0
44.6613,76.9829,760.0
47.4138,82.3221,760.0
49.6368,86.8112,760.0
51.848,91.306,760.0
49.1056,87.1128,760.0
45.9018,82.0307,760.0
47.1153,84.7888,760.0
46.8487,84.9364,760.0
45.6212,83.3289,760.0
47.7619,87.8567,760.0
48.4354,89.7665,760.0
46.2647,86.392,760.0
48.3556,90.9436,760.0
47.1362,89.3262,760.0
43.1441,82.3868,760.0
41.9769,80.74,760.0
42.64,82.6488,760.0
43.2915,84.5627,760.0
49.3832,97.1715,760.0
44.5752,88.3971,760.0
44.3127,88.529,760.0
37.3625,75.2333,760.0
48.6173,98.673,760.0
42.174,86.2401,760.0
44.5218,91.7704,760.0
34.2591,71.1851,760.0
40.9434,85.7242,760.0
38.1051,80.4301,760.0
39.5534,84.1696,760.0
43.5297,93.3497,760.0
37.3594,80.7792,760.0
37.9393,82.714,760.0
36.0369,79.1855,760.0
37.8447,83.8557,760.0
40.032,89.4508,760.0
33.6797,75.8596,760.0
34.247,77.7955,760.0
34.4025,78.8192,760.0
32.5793,75.2502,760.0
40.2312,93.7308,760.0
31.3227,73.6131,760.0
33.437,79.2336,760.0
33.5738,80.2608,760.0
36.0026,86.8321,760.0
30.0408,73.0654,760.0
38.4903,94.459,760.0
32.2022,79.7434,760.0
36.4258,90.9789,760.0
31.7145,79.9387,760.0
32.9266,83.7606,760.0
31.9518,81.9944,760.0
32.7745,84.8931,760.0
32.1504,84.0616,760.0
30.1286,79.4812,760.0
31.9879,85.1926,760.0
31.0229,83.4181,760.0
31.4668,85.3864,760.0
30.8556,84.5454,760.0
32.2893,89.3443,760.0
30.0015,83.7909,760.0
28.7357,81.0571,760.0
30.7991,87.752,760.0
28.24,81.2312,760.0
26.0323,75.646,760.0
32.888,96.5525,760.0
29.0855,86.2266,760.0
26.9146,80.6263,760.0
30.1115,91.1554,760.0
26.1108,79.8388,760.0
28.6305,88.4833,760.0
25.9135,80.9536,760.0
28.0895,88.6565,760.0
27.8108,88.7444,760.0
23.3873,75.4588,760.0
24.6293,80.3081,760.0
26.9887,88.9978,760.0
25.5602,85.2507,760.0
25.3072,85.3261,760.0
27.0083,92.1225,760.0
25.6055,88.3649,760.0
22.864,79.7887,760.0
25.0652,88.5197,760.0
26.4036,94.3761,760.0
24.2575,87.7073,760.0
23.1912,84.8892,760.0
24.2269,89.789,760.0
24.218,90.8267,760.0
23.4234,88.9682,760.0
24.15,92.9127,760.0
22.6308,88.1411,760.0
23.0907,91.1198,760.0
21.1061,84.401,760.0
21.3351,86.4049,760.0
20.1168,82.5852,760.0
19.3901,80.7033,760.0
20.3042,85.6256,760.0
20.0351,85.689,760.0
20.4396,88.6748,760.0
19.733,86.7848,760.0
18.5856,82.9432,760.0
17.8938,81.0482,760.0
15.739,72.3069,760.0
16.7695,78.2227,760.0
18.176,86.1025,760.0
17.7168,85.177,760.0
15.4435,75.4354,760.0
18.1687,90.1881,760.0
17.1228,86.3181,760.0
16.4685,84.4085,760.0
15.638,81.5135,760.0
16.1381,85.4901,760.0
13.6805,73.7417,760.0
15.9592,87.5574,760.0
15.1702,84.6514,760.0
13.5177,76.8197,760.0
10.553,61.0953,760.0
12.3791,72.9572,760.0
5.7465,34.525,760.0
5.638,34.5429,760.0
14.8669,92.8169,760.0
12.2494,78.0446,760.0
13.2197,85.9898,760.0
11.9214,79.1068,760.0
13.5697,92.0047,760.0
11.4241,79.1801,760.0
13.5668,96.0466,760.0
12.171,88.1639,760.0
11.3594,84.2375,760.0
9.4103,71.3824,760.0
4.4654,34.714,760.0
9.7085,77.3934,760.0
9.6003,78.4145,760.0
9.4723,79.4372,760.0
9.5686,82.4466,760.0
8.5375,75.5189,760.0
8.5187,77.5334,760.0
7.8507,73.5824,760.0
9.3857,90.5147,760.0
7.7011,76.6139,760.0
6.4915,66.6848,760.0
7.3269,77.6551,760.0
5.3576,58.7562,760.0
5.699,64.7497,760.0
6.7777,79.7124,760.0
7.5879,92.6899,760.0
5.6491,71.778,760.0
4.9831,65.8116,760.0
6.9473,95.7483,760.0
6.1618,88.7864,760.0
4.9705,74.8351,760.0
4.6723,73.8524,760.0
4.6203,76.8613,760.0
4.3922,76.8746,760.0
4.0967,75.8895,760.0
3.8583,75.902,760.0
4.0155,83.904,760.0
3.8412,85.9142,760.0
2.9484,70.9388,760.0
2.6608,68.9487,760.0
2.763,77.951,760.0
2.3244,71.9625,760.0
2.1695,73.9682,760.0
2.0156,76.9736,760.0
1.7408,74.9798,760.0
0.7024,34.993,760.0
1.3543,79.9885,760.0
0.8936,63.9938,760.0
0.8657,79.9953,760.0
0.5683,73.9978,760.0
0.344,72.9992,760.0
0.11,69.9999,760.0
-0.1147,72.9999,760.0
-0.3313,72.9992,760.0
-0.4761,61.9982,760.0
-0.8116,74.9956,760.0
-0.9651,69.9933,760.0
-1.1512,67.9903,760.0
-1.2243,60.9877,760.0
-1.6125,69.9814,760.0
-1.8062,68.9764,760.0
-2.0229,68.9703,760.0
-2.0015,61.9677,760.0
-1.9483,54.9655,760.0
-2.0052,51.9613,760.0
-2.9899,71.9379,760.0
-3.1713,70.9291,760.0
-3.1072,64.9257,760.0
-3.9091,76.9007,760.0
-3.7733,69.8982,760.0
-3.5366,61.8991,760.0
-4.1402,68.8757,760.0
-4.7354,74.8504,760.0
-4.4404,66.8527,760.0
-4.3618,62.8488,760.0
-5.0657,69.8165,760.0
-4.3035,56.8373,760.0
-4.9429,62.8058,760.0
-5.7929,70.7633,760.0
-5.761,67.7555,760.0
-5.436,61.7612,760.0
-4.9944,54.7728,760.0
-6.1057,64.7126,760.0
-5.8133,59.7177,760.0
-5.5008,54.7242,760.0
-5.9821,57.6907,760.0
-6.2593,58.667,760.0
-5.8975,53.677,760.0
-5.3921,47.6962,760.0
-5.8795,50.66,760.0
-6.6306,55.6061,760.0
-6.8053,55.585,760.0
-7.5925,60.5256,760.0
-7.2723,56.5342,760.0
-7.842,59.4853,760.0
-8.553,63.4259,760.0
-7.7949,56.4645,760.0
-7.9723,56.4397,760.0
-7.5685,52.4568,760.0
-8.0251,54.4114,760.0
-7.1528,47.4641,760.0
-7.1417,46.4542,760.0
-7.7528,49.3953,760.0
-9.015,56.2826,760.0
-8.8598,54.2817,760.0
-7.3884,44.3893,760.0
-8.3642,49.2954,760.0
-7.1488,41.3871,760.0
-7.2788,41.3645,760.0
-6.7031,37.4041,760.0
-6.8141,37.3841,760.0
-7.6611,41.2954,760.0
-8.7183,46.1843,760.0
-7.9132,41.2478,760.0
-9.0002,46.1302,760.0
-9.1451,46.1017,760.0
-6.7145,33.3304,760.0
-8.8249,43.1059,760.0
-8.9602,43.078,760.0
-7.2291,34.2453,760.0
-7.127,33.2446,760.0
-7.4441,34.1992,760.0
-8.1923,37.1064,760.0
-9.1835,40.9837,760.0
-7.7602,34.1289,760.0
-8.3106,36.0546,760.0
-8.6515,37.002,760.0
-8.0755,34.0556,760.0
-10.2791,42.7825,760.0
-10.4134,42.75,760.0
-11.986,48.5421,760.0
-8.491,33.9544,760.0
-12.0366,47.4986,760.0
-10.9424,42.6177,760.0
-10.0625,38.7136,760.0
-12.4755,47.3853,760.0
-9.0174,33.8184,760.0
-9.1177,33.7915,760.0
-11.8591,43.4092,760.0
-11.4623,41.4441,760.0
-11.8547,42.373,760.0
-9.2632,32.7138,760.0
-9.6414,33.6458,760.0
-10.5762,36.4986,760.0
-9.8468,33.5863,760.0
-9.6679,32.5965,760.0
-12.3493,41.1885,760.0
-11.3178,37.3217,760.0
-10.8486,35.3738,760.0
-8.8812,28.6553,760.0
-12.5597,40.0781,760.0
-11.4774,36.2253,760.0
-11.8897,37.1434,760.0
-12.3142,38.0573,760.0
-10.2578,31.3652,760.0
-10.9781,33.2337,760.0
-13.9323,41.736,760.0
-10.8671,32.2165,760.0
-10.9627,32.1842,760.0
-12.3653,35.9319,760.0
-12.4781,35.8928,760.0
-16.2275,46.2349,760.0
-11.6948,32.9884,760.0
-11.4612,32.01,760.0
-11.8961,32.9163,760.0
-10.9709,30.0606,760.0
-12.1026,32.8409,760.0
-11.8514,31.8676,760.0
-11.6,30.894,760.0
-12.4059,32.7276,760.0
-12.5029,32.6906,760.0
-12.6056,32.6512,760.0
-17.7913,45.656,760.0
-12.439,31.6429,760.0
-13.6446,34.3922,760.0
-12.2658,30.6358,760.0
-13.1056,32.4537,760.0
-13.2075,32.4124,760.0
-13.3092,32.3707,760.0
-13.4052,32.3311,760.0
-13.5067,32.2888,760.0
-13.2193,31.3249,760.0
-13.7037,32.2057,760.0
-13.8048,32.1625,760.0
-13.9058,32.119,760.0
-14.001,32.0776,760.0
-14.1017,32.0334,760.0
-14.1967,31.9915,760.0
-14.2971,31.9467,760.0
-14.3974,31.9016,760.0
-14.492,31.8588,760.0
-20.0119,43.6294,760.0
-14.6919,31.7671,760.0
-13.5187,29.0042,760.0
-12.7592,27.1515,760.0
-14.9851,31.6298,760.0
-15.0789,31.5852,760.0
-15.1781,31.5377,760.0
-15.2771,31.4899,760.0
-15.3704,31.4444,760.0
-15.4691,31.3959,760.0
-15.5677,31.3472,760.0
-15.6606,31.3009,760.0
-15.7589,31.2515,760.0
-17.6692,34.7678,760.0
-15.9495,31.1547,760.0
-16.0473,31.1044,760.0
-16.1449,31.0538,760.0
-17.6288,33.6634,760.0
-16.3343,30.9546,760.0
-18.7789,35.3179,760.0
-16.5231,30.8543,760.0
-18.9943,35.2025,760.0
-16.7167,30.7499,760.0
-16.8078,30.7001,760.0
-16.9042,30.6472,760.0
-17.0004,30.5939,760.0
-17.0911,30.5433,760.0
-17.187,30.4895,760.0
-17.2827,30.4353,760.0
-17.3729,30.3839,760.0
-17.4682,30.3292,760.0
-17.5634,30.2742,760.0
-17.6532,30.2219,760.0
-17.7481,30.1663,760.0
-17.8427,30.1104,760.0
-17.932,30.0573,760.0
-16.4812,27.4294,760.0
-19.156,31.6552,760.0
-18.2093,29.8902,760.0
-18.3031,29.8328,760.0
-18.3967,29.7752,760.0
-19.5413,31.4188,760.0
-20.7015,33.0522,760.0
-18.6713,29.6037,760.0
-18.7591,29.5482,760.0
-18.8518,29.4891,760.0
-23.2745,36.1566,760.0
-19.0316,29.3734,760.0
-19.1238,29.3135,760.0
-19.2158,29.2533,760.0
-19.3025,29.1961,760.0
-19.3941,29.1353,760.0
-19.4856,29.0743,760.0
-19.5718,29.0163,760.0
-19.6628,28.9547,760.0
-19.7537,28.8928,760.0
-19.8393,28.834,760.0
-79.7192,115.0863,760.0
-20.0201,28.7088,760.0
-19.5308,27.8307,760.0
-20.1951,28.586,760.0
-20.2848,28.5224,760.0
-20.3693,28.4621,760.0
-20.4587,28.3979,760.0
-20.5478,28.3335,760.0
-20.6317,28.2724,760.0
-20.7205,28.2075,760.0
-20.809,28.1423,760.0
-20.8924,28.0804,760.0
-20.9805,28.0146,760.0
-84.2736,111.7943,760.0
-21.1512,27.8859,760.0
-21.2387,27.8193,760.0
-21.326,27.7525,760.0
-21.4083,27.6891,760.0
-21.4952,27.6217,760.0
-21.5818,27.554,760.0
-21.6635,27.4899,760.0
-21.7497,27.4217,760.0
-21.8358,27.3532,760.0
-18.7859,23.39,760.0
-22.0025,27.2193,760.0
-22.0879,27.1501,760.0
-22.1683,27.0844,760.0
-22.2533,27.0146,760.0
-22.3381,26.9446,760.0
-22.4179,26.8782,760.0
-22.5022,26.8076,760.0
-22.5864,26.7368,760.0
-22.6656,26.6697,760.0
-22.7493,26.5983,760.0
-22.8327,26.5267,760.0
-22.9113,26.4589,760.0
-22.9943,26.3868,760.0
-23.0771,26.3144,760.0
-23.1551,26.2458,760.0
-23.2374,26.1729,760.0
-23.3195,26.0998,760.0
-23.3969,26.0305,760.0
-23.4785,25.9569,760.0
-23.56,25.883,760.0
-23.6366,25.813,760.0
-23.7176,25.7386,760.0
-23.7984,25.6639,760.0
-23.8744,25.5932,760.0
-23.9547,25.5181,760.0
-24.0347,25.4427,760.0
-24.1101,25.3713,760.0
-24.1897,25.2954,760.0
-24.2691,25.2193,760.0
-24.3438,25.1472,760.0
-97.6907,100.2823,760.0
-24.5013,24.9937,760.0
-24.5754,24.9209,760.0
-24.6535,24.8436,760.0
-24.7315,24.766,760.0
-24.8048,24.6925,760.0
-24.8823,24.6145,760.0
-24.9595,24.5362,760.0
-100.1287,97.8481,760.0
-100.4356,97.533,760.0
-25.1854,24.3043,760.0
-101.0295,96.9177,760.0
-25.3334,24.15,760.0
-25.4091,24.0702,760.0
-25.4804,23.9947,760.0
-25.5557,23.9146,760.0
-25.6307,23.8342,760.0
-102.8052,95.0321,760.0
-25.7758,23.6772,760.0
-25.8501,23.5961,760.0
-25.92,23.5193,760.0
-25.9937,23.4377,760.0
-104.2689,93.4238,760.0
-104.5456,93.114,760.0
-104.8376,92.7851,760.0
-26.2821,23.1138,760.0
-26.3506,23.0357,760.0
-105.6914,91.8114,760.0
-26.4948,22.8697,760.0
-106.2503,91.164,760.0
-26.634,22.7074,760.0
-106.821,90.4947,760.0
-26.7722,22.5443,760.0
-107.3718,89.8404,760.0
-26.9134,22.3757,760.0
-107.9186,89.1829,760.0
-27.0496,22.2108,760.0
-108.4768,88.503,760.0
-27.1847,22.0452,760.0
-109.0154,87.8387,760.0
-109.2908,87.4958,760.0
-109.5499,87.1712,760.0
-27.4558,21.7066,760.0
-110.0955,86.4811,760.0
-110.3516,86.1541,760.0
-27.6554,21.4517,760.0
-27.7227,21.3648,760.0
-111.1438,85.1296,760.0
-27.8527,21.195,760.0
-27.9191,21.1074,760.0
-111.9265,84.0979,760.0
-112.1902,83.7459,760.0
-112.4527,83.393,760.0
-112.6996,83.059,760.0
-112.96,82.7045,760.0
-28.3048,20.5873,760.0
-28.3658,20.5032,760.0
-28.4301,20.414,760.0
-113.9762,81.2984,760.0
-114.2169,80.9599,760.0
-114.4707,80.6007,760.0
-114.7093,80.2607,760.0
-28.7402,19.975,760.0
-115.2113,79.5383,760.0
-28.8617,19.799,760.0
-115.6951,78.8331,760.0
-28.9855,19.6173,760.0
-116.1745,78.1249,760.0
-29.1048,19.4399,760.0
-116.663,77.3934,760.0
-116.8921,77.0469,760.0
-29.2834,19.1698,760.0
-29.3435,19.0777,760.0
-29.4,18.9906,760.0
-117.8379,75.5925,760.0
-48.9167,31.1634,760.0
-29.5744,18.7178,760.0
-29.633,18.6248,760.0
-29.6914,18.5316,760.0
-29.7462,18.4435,760.0
-82.5998,50.8555,760.0
-29.8615,18.2562,760.0
-29.9156,18.1675,760.0
-29.9725,18.0734,760.0
-30.0291,17.9792,760.0
-30.0823,17.89,760.0
-30.1384,17.7954,760.0
-30.1942,17.7006,760.0
-30.2465,17.611,760.0
-30.3017,17.5159,760.0
-79.7945,45.7913,760.0
-99.9125,56.9429,760.0
-30.4624,17.2348,760.0
-85.446,47.9893,760.0
-30.5672,17.0484,760.0
-30.6206,16.9523,760.0
-112.178,61.6449,760.0
-100.071,54.6058,760.0
-94.0868,50.9575,760.0
-106.5778,57.2903,760.0
-103.2185,55.0904,760.0
-108.6931,57.5743,760.0
-104.4477,54.9061,760.0
-108.1563,56.4466,760.0
-114.5489,59.3258,760.0
-31.1296,15.9984,760.0
-115.7999,59.0794,760.0
-125.7991,63.6835,760.0
-115.2752,57.9018,760.0
-113.6567,56.6671,760.0
-129.0718,63.8473,760.0
-119.3968,58.5953,760.0
-117.7721,57.365,760.0
-125.1549,60.4753,760.0
-119.9337,57.4883,760.0
-117.3946,55.8435,760.0
-116.6651,55.0477,760.0
-113.2146,52.9854,760.0
-109.7434,50.9645,760.0
-115.3527,53.1295,760.0
-121.8863,55.6753,760.0
-121.1401,54.9006,760.0
-122.2241,54.9297,760.0
-111.4352,49.6608,760.0
-110.6675,48.9256,760.0
-115.4,50.585,760.0
-139.4037,60.5855,760.0
-122.135,52.6502,760.0
-126.8975,54.2311,760.0
-125.2257,53.052,760.0
-118.9291,49.9688,760.0
-118.1623,49.2104,760.0
-118.3163,48.839,760.0
-117.5352,48.1089,760.0
-113.0525,45.8599,760.0
-116.9074,46.9965,760.0
-120.762,48.1303,760.0
-120.9127,47.7507,760.0
-123.8558,48.4638,760.0
-118.4051,45.9263,760.0
-125.083,48.065,760.0
-121.4951,46.2487,760.0
-123.503,46.594,760.0
-132.0794,49.3562,760.0
-120.042,44.4287,760.0
-109.8459,40.2849,760.0
-114.6716,41.6464,760.0
-101.6279,36.5482,760.0
-95.1419,33.8972,760.0
-121.6533,42.9125,760.0
-33.0431,11.5392,760.0
-33.0772,11.4411,760.0
-33.113,11.3371,760.0
