θ,r,z
179.83,133.00,16
180.00,134.00,16
180.18,137.00,16
180.36,129.00,16
180.53,132.00,16
180.71,131.00,16
180.89,130.00,16
181.06,135.00,16
181.24,133.00,16
181.42,137.00,16
181.59,133.00,16
181.77,127.00,16
181.95,132.00,16
182.12,128.00,16
182.30,138.00,16
182.47,138.00,16
182.65,133.00,16
182.83,141.00,16
183.00,133.00,16
183.18,125.00,16
183.36,134.00,16
183.53,135.00,16
183.71,135.00,16
183.89,130.00,16
184.06,134.00,16
184.24,142.00,16
184.42,148.00,16
184.59,128.00,16
184.77,134.00,16
184.95,133.00,16
185.12,134.00,16
185.30,129.00,16
185.48,136.00,16
185.65,125.00,16
185.83,131.00,16
186.01,125.00,16
186.18,128.00,16
186.36,140.00,16
186.54,128.00,16
186.71,136.00,16
186.89,130.00,16
187.07,126.00,16
187.24,133.00,16
187.42,125.00,16
187.60,127.00,16
187.77,130.00,16
187.95,125.00,16
188.13,134.00,16
188.30,127.00,16
188.48,133.00,16
188.66,119.00,16
188.83,136.00,16
189.01,138.00,16
189.19,124.00,16
189.36,132.00,16
189.54,142.00,16
189.72,125.00,16
189.89,141.00,16
190.07,133.00,16
190.25,127.00,16
190.42,137.00,16
190.60,142.00,16
190.78,125.00,16
190.95,124.00,16
191.13,124.00,16
191.31,129.00,16
191.48,128.00,16
191.66,129.00,16
191.84,129.00,16
192.01,128.00,16
192.19,118.00,16
192.37,127.00,16
192.54,133.00,16
192.72,137.00,16
192.90,129.00,16
193.07,137.00,16
193.25,130.00,16
193.43,132.00,16
193.60,138.00,16
193.78,136.00,16
193.96,132.00,16
194.13,129.00,16
194.31,129.00,16
194.49,128.00,16
194.66,151.00,16
194.84,132.00,16
195.02,124.00,16
195.19,129.00,16
195.37,138.00,16
195.55,139.00,16
195.72,140.00,16
195.90,131.00,16
196.08,147.00,16
196.25,135.00,16
196.43,139.00,16
196.61,139.00,16
196.78,134.00,16
196.96,141.00,16
197.14,133.00,16
197.31,138.00,16
197.49,129.00,16
197.67,135.00,16
197.84,140.00,16
198.02,138.00,16
198.20,136.00,16
198.37,141.00,16
198.55,144.00,16
198.73,135.00,16
198.90,132.00,16
199.08,140.00,16
199.26,137.00,16
199.43,133.00,16
199.61,144.00,16
199.79,137.00,16
199.96,143.00,16
200.14,137.00,16
200.32,145.00,16
200.49,138.00,16
200.67,139.00,16
200.85,132.00,16
201.02,138.00,16
201.20,142.00,16
201.38,138.00,16
201.55,138.00,16
201.73,136.00,16
201.91,135.00,16
202.08,139.00,16
202.26,139.00,16
202.44,141.00,16
202.61,138.00,16
202.79,132.00,16
202.97,133.00,16
203.14,137.00,16
203.32,143.00,16
203.50,136.00,16
203.67,142.00,16
203.85,141.00,16
204.03,139.00,16
204.20,141.00,16
204.38,139.00,16
204.56,137.00,16
204.73,140.00,16
204.91,140.00,16
205.09,131.00,16
205.26,130.00,16
205.44,134.00,16
205.62,135.00,16
205.79,138.00,16
205.97,136.00,16
206.15,137.00,16
206.32,138.00,16
206.50,140.00,16
206.68,135.00,16
206.85,133.00,16
207.03,133.00,16
207.21,132.00,16
207.38,145.00,16
207.56,133.00,16
207.74,134.00,16
207.91,134.00,16
208.09,134.00,16
208.27,137.00,16
208.44,140.00,16
208.62,133.00,16
208.80,134.00,16
208.97,132.00,16
209.15,133.00,16
209.33,134.00,16
209.50,138.00,16
209.68,135.00,16
209.86,137.00,16
210.03,137.00,16
210.21,137.00,16
210.39,136.00,16
210.56,141.00,16
210.74,139.00,16
210.92,129.00,16
211.09,133.00,16
211.27,134.00,16
211.45,131.00,16
211.62,128.00,16
211.80,134.00,16
211.98,139.00,16
212.15,143.00,16
212.33,138.00,16
212.51,136.00,16
212.68,145.00,16
212.86,137.00,16
213.04,138.00,16
213.21,141.00,16
213.39,140.00,16
213.57,143.00,16
213.74,138.00,16
213.92,141.00,16
214.10,137.00,16
214.27,141.00,16
214.45,140.00,16
214.63,138.00,16
214.80,139.00,16
214.98,138.00,16
215.16,135.00,16
215.33,145.00,16
215.51,138.00,16
215.69,132.00,16
215.86,136.00,16
216.04,142.00,16
216.22,140.00,16
216.39,139.00,16
216.57,140.00,16
216.75,135.00,16
216.92,135.00,16
217.10,126.00,16
217.28,131.00,16
217.45,130.00,16
217.63,129.00,16
217.81,131.00,16
217.98,139.00,16
218.16,134.00,16
218.34,132.00,16
218.51,141.00,16
218.69,135.00,16
218.87,132.00,16
219.04,134.00,16
219.22,131.00,16
219.40,133.00,16
219.57,132.00,16
219.75,133.00,16
219.92,130.00,16
220.10,132.00,16
220.28,134.00,16
220.45,127.00,16
220.63,133.00,16
220.81,133.00,16
220.98,127.00,16
221.16,132.00,16
221.34,128.00,16
221.51,136.00,16
221.69,130.00,16
221.87,119.00,16
222.04,129.00,16
222.22,113.00,16
222.40,130.00,16
222.57,116.00,16
222.75,120.00,16
222.93,121.00,16
223.10,115.00,16
223.28,123.00,16
223.46,121.00,16
223.63,125.00,16
223.81,117.00,16
223.99,129.00,16
224.16,118.00,16
224.34,131.00,16
224.52,128.00,16
224.69,124.00,16
224.87,136.00,16
225.05,126.00,16
225.22,132.00,16
225.40,105.00,16
225.58,111.00,16
225.75,125.00,16
225.93,122.00,16
226.11,134.00,16
226.28,124.00,16
226.46,119.00,16
226.64,120.00,16
226.81,122.00,16
226.99,117.00,16
227.17,113.00,16
227.34,114.00,16
227.52,123.00,16
227.70,124.00,16
227.87,114.00,16
228.05,117.00,16
228.23,122.00,16
228.40,112.00,16
228.58,120.00,16
228.76,124.00,16
228.93,117.00,16
229.11,123.00,16
229.29,110.00,16
229.46,104.00,16
229.64,109.00,16
229.82,97.00,16
229.99,101.00,16
230.17,108.00,16
230.35,96.00,16
230.52,95.00,16
230.70,1.00,16
230.88,1.00,16
231.05,85.00,16
231.23,81.00,16
231.41,1.00,16
231.58,88.00,16
231.76,1.00,16
231.94,83.00,16
232.11,84.00,16
232.29,79.00,16
232.47,1.00,16
232.64,95.00,16
232.82,79.00,16
233.00,72.00,16
233.17,87.00,16
233.35,81.00,16
233.53,79.00,16
233.70,67.00,16
233.88,71.00,16
234.06,81.00,16
234.23,77.00,16
234.41,74.00,16
234.59,79.00,16
234.76,84.00,16
234.94,72.00,16
235.12,78.00,16
235.29,72.00,16
235.47,83.00,16
235.65,61.00,16
235.82,90.00,16
236.00,69.00,16
236.18,78.00,16
236.35,76.00,16
236.53,77.00,16
236.71,76.00,16
236.88,74.00,16
237.06,72.00,16
237.24,75.00,16
237.41,66.00,16
237.59,72.00,16
237.77,62.00,16
237.94,76.00,16
238.12,55.00,16
238.30,73.00,16
238.47,76.00,16
238.65,87.00,16
238.83,70.00,16
239.00,70.00,16
239.18,76.00,16
239.36,64.00,16
239.53,76.00,16
239.71,73.00,16
239.89,68.00,16
240.06,82.00,16
240.24,64.00,16
240.42,60.00,16
240.59,78.00,16
240.77,68.00,16
240.95,63.00,16
241.12,67.00,16
241.30,61.00,16
241.48,78.00,16
241.65,67.00,16
241.83,80.00,16
242.01,51.00,16
242.18,74.00,16
242.36,73.00,16
242.54,58.00,16
242.71,74.00,16
242.89,67.00,16
243.07,69.00,16
243.24,57.00,16
243.42,80.00,16
243.60,56.00,16
243.77,84.00,16
243.95,63.00,16
244.13,45.00,16
244.30,70.00,16
244.48,65.00,16
244.66,68.00,16
244.83,63.00,16
245.01,58.00,16
245.19,64.00,16
245.36,64.00,16
245.54,68.00,16
245.72,72.00,16
245.89,66.00,16
246.07,54.00,16
246.25,1.00,16
246.42,48.00,16
246.60,51.00,16
246.78,68.00,16
246.95,1.00,16
247.13,54.00,16
247.31,27.00,16
247.48,52.00,16
247.66,61.00,16
247.84,1.00,16
248.01,1.00,16
248.19,67.00,16
248.37,88.00,16
248.54,52.00,16
248.72,39.00,16
248.90,65.00,16
249.07,1.00,16
249.25,57.00,16
249.43,1.00,16
249.60,44.00,16
249.78,64.00,16
249.96,1.00,16
250.13,34.00,16
250.31,1.00,16
250.49,1.00,16
250.66,1.00,16
250.84,60.00,16
251.02,1.00,16
251.19,1.00,16
251.37,61.00,16
251.55,1.00,16
251.72,44.00,16
251.90,65.00,16
252.08,51.00,16
252.25,1.00,16
252.43,61.00,16
252.61,1.00,16
252.78,42.00,16
252.96,1.00,16
253.14,1.00,16
253.31,1.00,16
253.49,62.00,16
253.67,1.00,16
253.84,9699.00,16
254.02,1.00,16
254.20,1.00,16
254.37,1.00,16
254.55,1.00,16
254.73,1.00,16
254.90,1.00,16
255.08,1.00,16
255.26,1.00,16
255.43,64.00,16
255.61,1.00,16
255.79,1.00,16
255.96,59.00,16
256.14,1.00,16
256.32,9799.00,16
256.49,1.00,16
256.67,1.00,16
256.84,50.00,16
257.02,12.00,16
257.20,34.00,16
257.37,1.00,16
257.55,1.00,16
257.73,1.00,16
257.90,10261.00,16
258.08,1.00,16
258.26,1.00,16
258.43,1.00,16
258.61,1.00,16
258.79,27.00,16
258.96,1.00,16
259.14,1.00,16
259.32,1.00,16
259.49,1.00,16
259.67,1.00,16
259.85,1.00,16
260.02,9987.00,16
260.20,1.00,16
260.38,1.00,16
260.55,1.00,16
260.73,1.00,16
260.91,1.00,16
261.08,1.00,16
261.26,1.00,16
261.44,1.00,16
261.61,1.00,16
261.79,1.00,16
261.97,1.00,16
262.14,10275.00,16
262.32,1.00,16
262.50,1.00,16
262.67,59.00,16
262.85,1.00,16
263.03,1.00,16
263.20,10335.00,16
263.38,1.00,16
263.56,1.00,16
263.73,1.00,16
263.91,1.00,16
264.09,1.00,16
264.26,1.00,16
264.44,1.00,16
264.62,1.00,16
264.79,1.00,16
264.97,1.00,16
265.15,1.00,16
265.32,10054.00,16
265.50,10072.00,16
265.68,10185.00,16
265.85,10343.00,16
266.03,1.00,16
266.21,9671.00,16
266.38,1.00,16
266.56,1.00,16
266.74,1.00,16
266.91,9951.00,16
267.09,1.00,16
267.27,8832.00,16
267.44,1.00,16
267.62,1.00,16
267.80,1.00,16
267.97,9823.00,16
268.15,1.00,16
268.33,1.00,16
268.50,10043.00,16
268.68,1.00,16
268.86,1.00,16
269.03,1.00,16
269.21,1.00,16
269.39,1.00,16
269.56,9799.00,16
269.74,1.00,16
269.92,1.00,16
270.09,9863.00,16
270.27,1.00,16
270.45,9194.00,16
270.62,10319.00,16
270.80,1.00,16
270.98,1.00,16
271.15,9687.00,16
271.33,1.00,16
271.51,1.00,16
271.68,1.00,16
271.86,10339.00,16
272.04,1.00,16
272.21,1.00,16
272.39,1.00,16
272.57,39.00,16
272.74,1.00,16
272.92,8497.00,16
273.10,1.00,16
273.27,1.00,16
273.45,1.00,16
273.63,1.00,16
273.80,1.00,16
273.98,1.00,16
274.16,1.00,16
274.33,1.00,16
274.51,1.00,16
274.69,8285.00,16
274.86,10205.00,16
275.04,1.00,16
275.22,1.00,16
275.39,1.00,16
275.57,1.00,16
275.75,1.00,16
275.92,1.00,16
276.10,1.00,16
276.27,9936.00,16
276.45,8906.00,16
276.63,1.00,16
276.80,1.00,16
276.98,1.00,16
277.16,1.00,16
277.33,1.00,16
277.51,1.00,16
277.69,10315.00,16
277.86,9602.00,16
278.04,1.00,16
278.22,1.00,16
278.39,9349.00,16
278.57,1.00,16
278.75,9853.00,16
278.92,9317.00,16
279.10,1.00,16
279.28,1.00,16
279.45,1.00,16
279.63,8948.00,16
279.81,1.00,16
279.98,10319.00,16
280.16,10318.00,16
280.34,9402.00,16
280.51,9200.00,16
280.69,8664.00,16
280.87,1.00,16
281.04,10316.00,16
281.22,10163.00,16
281.40,10071.00,16
281.57,1.00,16
281.75,9188.00,16
281.93,1.00,16
282.10,1.00,16
282.28,1.00,16
282.46,1.00,16
282.63,1.00,16
282.81,1.00,16
282.99,1.00,16
283.16,10092.00,16
283.34,1.00,16
283.52,1.00,16
283.69,1.00,16
283.87,1.00,16
284.05,66.00,16
284.22,1.00,16
284.40,14.00,16
284.58,1.00,16
284.75,1.00,16
284.93,1.00,16
285.11,1.00,16
285.28,1.00,16
285.46,1.00,16
285.64,1.00,16
285.81,1.00,16
285.99,1.00,16
286.17,1.00,16
286.34,1.00,16
286.52,1.00,16
286.70,1.00,16
286.87,1.00,16
287.05,1.00,16
287.23,1.00,16
287.40,9655.00,16
287.58,1.00,16
287.76,1.00,16
287.93,1.00,16
288.11,1.00,16
288.29,10168.00,16
288.46,1.00,16
288.64,1.00,16
288.82,54.00,16
288.99,1.00,16
289.17,1.00,16
289.35,9452.00,16
289.52,1.00,16
289.70,1.00,16
289.88,1.00,16
290.05,10057.00,16
290.23,1.00,16
290.41,59.00,16
290.58,9918.00,16
290.76,68.00,16
290.94,70.00,16
291.11,87.00,16
291.29,1.00,16
291.47,65.00,16
291.64,49.00,16
291.82,1.00,16
292.00,52.00,16
292.17,1.00,16
292.35,1.00,16
292.53,1.00,16
292.70,63.00,16
292.88,1.00,16
293.06,59.00,16
293.23,62.00,16
293.41,1.00,16
293.59,1.00,16
293.76,1.00,16
293.94,88.00,16
294.12,1.00,16
294.29,65.00,16
294.47,1.00,16
294.65,52.00,16
294.82,1.00,16
295.00,73.00,16
295.17,61.00,16
295.35,82.00,16
295.53,1.00,16
295.70,61.00,16
295.88,69.00,16
296.06,65.00,16
296.23,67.00,16
296.41,80.00,16
296.59,67.00,16
296.76,62.00,16
296.94,58.00,16
297.12,1.00,16
297.29,63.00,16
297.47,73.00,16
297.65,61.00,16
297.82,64.00,16
298.00,40.00,16
298.18,67.00,16
298.35,79.00,16
298.53,76.00,16
298.71,76.00,16
298.88,79.00,16
299.06,74.00,16
299.24,60.00,16
299.41,72.00,16
299.59,69.00,16
299.77,66.00,16
299.94,48.00,16
300.12,71.00,16
300.30,83.00,16
300.47,64.00,16
300.65,1.00,16
300.83,73.00,16
301.00,70.00,16
301.18,65.00,16
301.36,68.00,16
301.53,74.00,16
301.71,82.00,16
301.89,69.00,16
302.06,62.00,16
302.24,74.00,16
302.42,55.00,16
302.59,72.00,16
302.77,56.00,16
302.95,99.00,16
303.12,67.00,16
303.30,69.00,16
303.48,74.00,16
303.65,66.00,16
303.83,71.00,16
304.01,81.00,16
304.18,80.00,16
304.36,60.00,16
304.54,78.00,16
304.71,66.00,16
304.89,76.00,16
305.07,77.00,16
305.24,70.00,16
305.42,73.00,16
305.60,1.00,16
305.77,74.00,16
305.95,73.00,16
306.13,67.00,16
306.30,70.00,16
306.48,71.00,16
306.66,71.00,16
306.83,82.00,16
307.01,76.00,16
307.19,73.00,16
307.36,71.00,16
307.54,71.00,16
307.72,67.00,16
307.89,79.00,16
308.07,55.00,16
308.25,77.00,16
308.42,1.00,16
308.60,68.00,16
308.78,65.00,16
308.95,68.00,16
309.13,84.00,16
309.31,76.00,16
309.48,89.00,16
309.66,1.00,16
309.84,1.00,16
310.01,72.00,16
310.19,61.00,16
310.37,1.00,16
310.54,80.00,16
310.72,79.00,16
310.90,1.00,16
311.07,1.00,16
311.25,75.00,16
311.43,71.00,16
311.60,62.00,16
311.78,1.00,16
311.96,91.00,16
312.13,100.00,16
312.31,99.00,16
312.49,79.00,16
312.66,83.00,16
312.84,95.00,16
313.02,83.00,16
313.19,73.00,16
313.37,1.00,16
313.55,86.00,16
313.72,67.00,16
313.90,75.00,16
314.07,74.00,16
314.25,77.00,16
314.43,74.00,16
314.60,75.00,16
314.78,89.00,16
314.96,76.00,16
315.13,1.00,16
315.31,75.00,16
315.49,80.00,16
315.66,82.00,16
315.84,72.00,16
316.02,73.00,16
316.19,77.00,16
316.37,79.00,16
316.55,67.00,16
316.72,75.00,16
316.90,77.00,16
317.08,90.00,16
317.25,84.00,16
317.43,63.00,16
317.61,81.00,16
317.78,83.00,16
317.96,72.00,16
318.14,79.00,16
318.31,88.00,16
318.49,81.00,16
318.67,69.00,16
318.84,78.00,16
319.02,86.00,16
319.20,84.00,16
319.37,89.00,16
319.55,79.00,16
319.73,65.00,16
319.90,79.00,16
320.08,83.00,16
320.26,83.00,16
320.43,90.00,16
320.61,81.00,16
320.79,86.00,16
320.96,81.00,16
321.14,69.00,16
321.32,76.00,16
321.49,72.00,16
321.67,83.00,16
321.85,89.00,16
322.02,77.00,16
322.20,86.00,16
322.38,71.00,16
322.55,75.00,16
322.73,76.00,16
322.91,78.00,16
323.08,66.00,16
323.26,75.00,16
323.44,83.00,16
323.61,87.00,16
323.79,76.00,16
323.97,87.00,16
324.14,72.00,16
324.32,82.00,16
324.50,75.00,16
324.67,88.00,16
324.85,83.00,16
325.03,71.00,16
325.20,94.00,16
325.38,77.00,16
325.56,88.00,16
325.73,96.00,16
325.91,78.00,16
326.09,76.00,16
326.26,75.00,16
326.44,75.00,16
326.62,86.00,16
326.79,78.00,16
326.97,80.00,16
327.15,71.00,16
327.32,77.00,16
327.50,83.00,16
327.68,78.00,16
327.85,86.00,16
328.03,78.00,16
328.21,65.00,16
328.38,75.00,16
328.56,71.00,16
328.74,96.00,16
328.91,82.00,16
329.09,72.00,16
329.27,69.00,16
329.44,63.00,16
329.62,74.00,16
329.80,74.00,16
329.97,68.00,16
330.15,58.00,16
330.33,88.00,16
330.50,78.00,16
330.68,69.00,16
330.86,84.00,16
331.03,78.00,16
331.21,73.00,16
331.39,67.00,16
331.56,79.00,16
331.74,67.00,16
331.92,86.00,16
332.09,69.00,16
332.27,62.00,16
332.45,56.00,16
332.62,68.00,16
332.80,68.00,16
332.97,86.00,16
333.15,76.00,16
333.33,59.00,16
333.50,63.00,16
333.68,75.00,16
333.86,80.00,16
334.03,78.00,16
334.21,70.00,16
334.39,92.00,16
334.56,72.00,16
334.74,59.00,16
334.92,68.00,16
335.09,72.00,16
335.27,73.00,16
335.45,56.00,16
335.62,1.00,16
335.80,70.00,16
335.98,51.00,16
336.15,71.00,16
336.33,57.00,16
336.51,80.00,16
336.68,71.00,16
336.86,65.00,16
337.04,57.00,16
337.21,64.00,16
337.39,64.00,16
337.57,74.00,16
337.74,1.00,16
337.92,65.00,16
338.10,73.00,16
338.27,65.00,16
338.45,68.00,16
338.63,70.00,16
338.80,74.00,16
338.98,61.00,16
339.16,64.00,16
339.33,54.00,16
339.51,69.00,16
339.69,79.00,16
339.86,87.00,16
340.04,48.00,16
340.22,85.00,16
340.39,59.00,16
340.57,78.00,16
340.75,75.00,16
340.92,1.00,16
341.10,88.00,16
341.28,63.00,16
341.45,67.00,16
341.63,74.00,16
341.81,68.00,16
341.98,1.00,16
342.16,58.00,16
342.34,52.00,16
342.51,65.00,16
342.69,54.00,16
342.87,73.00,16
343.04,58.00,16
343.22,57.00,16
343.40,1.00,16
343.57,54.00,16
343.75,73.00,16
343.93,88.00,16
344.10,82.00,16
344.28,80.00,16
344.46,1.00,16
344.63,51.00,16
344.81,62.00,16
344.99,64.00,16
345.16,61.00,16
345.34,1.00,16
345.52,81.00,16
345.69,1.00,16
345.87,78.00,16
346.05,1.00,16
346.22,58.00,16
346.40,45.00,16
346.58,71.00,16
346.75,69.00,16
346.93,70.00,16
347.11,68.00,16
347.28,1.00,16
347.46,51.00,16
347.64,73.00,16
347.81,81.00,16
347.99,72.00,16
348.17,59.00,16
348.34,53.00,16
348.52,48.00,16
348.70,64.00,16
348.87,91.00,16
349.05,1.00,16
349.23,65.00,16
349.40,65.00,16
349.58,75.00,16
349.76,1.00,16
349.93,53.00,16
350.11,53.00,16
350.29,75.00,16
350.46,1.00,16
350.64,59.00,16
350.82,77.00,16
350.99,49.00,16
351.17,68.00,16
351.35,66.00,16
351.52,88.00,16
351.70,86.00,16
351.88,39.00,16
352.05,69.00,16
352.23,63.00,16
352.40,69.00,16
352.58,66.00,16
352.76,75.00,16
352.93,67.00,16
353.11,74.00,16
353.29,1.00,16
353.46,66.00,16
353.64,1.00,16
353.82,51.00,16
353.99,55.00,16
354.17,65.00,16
354.35,68.00,16
354.52,66.00,16
354.70,56.00,16
354.88,53.00,16
355.05,72.00,16
355.23,59.00,16
355.41,55.00,16
355.58,60.00,16
355.76,67.00,16
355.94,49.00,16
356.11,77.00,16
356.29,65.00,16
356.47,87.00,16
356.64,53.00,16
356.82,76.00,16
357.00,57.00,16
357.17,66.00,16
357.35,66.00,16
357.53,57.00,16
357.70,64.00,16
357.88,58.00,16
358.06,58.00,16
358.23,66.00,16
358.41,71.00,16
358.59,54.00,16
358.76,79.00,16
358.94,54.00,16
359.12,68.00,16
359.29,56.00,16
359.47,62.00,16
359.65,62.00,16
359.82,39.00,16
0.00,92.00,17
0.18,76.00,17
0.35,79.00,17
0.53,83.00,17
0.71,76.00,17
0.88,87.00,17
1.06,85.00,17
1.24,87.00,17
1.41,76.00,17
1.59,78.00,17
1.77,82.00,17
1.94,93.00,17
2.12,81.00,17
2.30,90.00,17
2.47,81.00,17
2.65,75.00,17
2.83,85.00,17
3.00,88.00,17
3.18,85.00,17
3.36,80.00,17
3.53,86.00,17
3.71,87.00,17
3.89,80.00,17
4.06,81.00,17
4.24,81.00,17
4.42,80.00,17
4.59,88.00,17
4.77,81.00,17
4.95,78.00,17
5.12,87.00,17
5.30,81.00,17
5.48,79.00,17
5.65,84.00,17
5.83,83.00,17
6.01,87.00,17
6.18,78.00,17
6.36,82.00,17
6.54,76.00,17
6.71,70.00,17
6.89,74.00,17
7.07,75.00,17
7.24,69.00,17
7.42,79.00,17
7.60,81.00,17
7.77,82.00,17
7.95,89.00,17
8.13,77.00,17
8.30,83.00,17
8.48,76.00,17
8.66,82.00,17
8.83,74.00,17
9.01,78.00,17
9.19,76.00,17
9.36,70.00,17
9.54,81.00,17
9.72,79.00,17
9.89,90.00,17
10.07,80.00,17
10.25,82.00,17
10.42,80.00,17
10.60,67.00,17
10.78,72.00,17
10.95,73.00,17
11.13,75.00,17
11.31,72.00,17
11.48,79.00,17
11.66,74.00,17
11.84,73.00,17
12.01,83.00,17
12.19,90.00,17
12.37,75.00,17
12.54,79.00,17
12.72,67.00,17
12.89,74.00,17
13.07,75.00,17
13.25,83.00,17
13.42,67.00,17
13.60,68.00,17
13.78,84.00,17
13.95,95.00,17
14.13,72.00,17
14.31,81.00,17
14.48,77.00,17
14.66,68.00,17
14.84,89.00,17
15.01,79.00,17
15.19,83.00,17
15.37,89.00,17
15.54,80.00,17
15.72,87.00,17
15.90,85.00,17
16.07,84.00,17
16.25,82.00,17
16.43,75.00,17
16.60,87.00,17
16.78,78.00,17
16.96,94.00,17
17.13,70.00,17
17.31,67.00,17
17.49,72.00,17
17.66,72.00,17
17.84,64.00,17
18.02,97.00,17
18.19,80.00,17
18.37,80.00,17
18.55,82.00,17
18.72,79.00,17
18.90,71.00,17
19.08,73.00,17
19.25,79.00,17
19.43,70.00,17
19.61,74.00,17
19.78,77.00,17
19.96,80.00,17
20.14,87.00,17
20.31,84.00,17
20.49,81.00,17
20.67,75.00,17
20.84,76.00,17
21.02,75.00,17
21.20,73.00,17
21.37,74.00,17
21.55,79.00,17
21.73,85.00,17
21.90,74.00,17
22.08,84.00,17
22.26,81.00,17
22.43,90.00,17
22.61,68.00,17
22.79,72.00,17
22.96,65.00,17
23.14,92.00,17
23.32,72.00,17
23.49,79.00,17
23.67,76.00,17
23.85,78.00,17
24.02,77.00,17
24.20,81.00,17
24.38,73.00,17
24.55,70.00,17
24.73,81.00,17
24.91,78.00,17
25.08,71.00,17
25.26,78.00,17
25.44,81.00,17
25.61,80.00,17
25.79,81.00,17
25.97,82.00,17
26.14,86.00,17
26.32,80.00,17
26.50,77.00,17
26.67,80.00,17
26.85,80.00,17
27.03,82.00,17
27.20,79.00,17
27.38,79.00,17
27.56,64.00,17
27.73,77.00,17
27.91,78.00,17
28.09,80.00,17
28.26,74.00,17
28.44,87.00,17
28.62,82.00,17
28.79,69.00,17
28.97,73.00,17
29.15,75.00,17
29.32,87.00,17
29.50,80.00,17
29.68,89.00,17
29.85,83.00,17
30.03,74.00,17
30.21,81.00,17
30.38,79.00,17
30.56,83.00,17
30.74,82.00,17
30.91,76.00,17
31.09,81.00,17
31.27,77.00,17
31.44,82.00,17
31.62,77.00,17
31.80,76.00,17
31.97,70.00,17
32.15,95.00,17
32.33,85.00,17
32.50,96.00,17
32.68,76.00,17
32.86,65.00,17
33.03,81.00,17
33.21,89.00,17
33.39,78.00,17
33.56,81.00,17
33.74,85.00,17
33.92,79.00,17
34.09,81.00,17
34.27,82.00,17
34.45,74.00,17
34.62,85.00,17
34.80,80.00,17
34.98,73.00,17
35.15,84.00,17
35.33,76.00,17
35.51,77.00,17
35.68,80.00,17
35.86,83.00,17
36.04,75.00,17
36.21,66.00,17
36.39,78.00,17
36.57,83.00,17
36.74,74.00,17
36.92,82.00,17
37.10,81.00,17
37.27,95.00,17
37.45,79.00,17
37.63,74.00,17
37.80,75.00,17
37.98,76.00,17
38.15,87.00,17
38.33,84.00,17
38.51,79.00,17
38.68,78.00,17
38.86,83.00,17
39.04,86.00,17
39.21,84.00,17
39.39,77.00,17
39.57,85.00,17
39.74,91.00,17
39.92,81.00,17
40.10,82.00,17
40.27,87.00,17
40.45,92.00,17
40.63,76.00,17
40.80,83.00,17
40.98,90.00,17
41.16,79.00,17
41.33,89.00,17
41.51,72.00,17
41.69,85.00,17
41.86,91.00,17
42.04,82.00,17
42.22,83.00,17
42.39,92.00,17
42.57,83.00,17
42.75,84.00,17
42.92,88.00,17
43.10,85.00,17
43.28,88.00,17
43.45,86.00,17
43.63,79.00,17
43.81,89.00,17
43.98,82.00,17
44.16,87.00,17
44.34,90.00,17
44.51,87.00,17
44.69,90.00,17
44.87,82.00,17
45.04,86.00,17
45.22,95.00,17
45.40,90.00,17
45.57,91.00,17
45.75,82.00,17
45.93,85.00,17
46.10,89.00,17
46.28,82.00,17
46.46,84.00,17
46.63,83.00,17
46.81,85.00,17
46.99,82.00,17
47.16,81.00,17
47.34,86.00,17
47.52,75.00,17
47.69,88.00,17
47.87,77.00,17
48.05,85.00,17
48.22,87.00,17
48.40,71.00,17
48.58,93.00,17
48.75,89.00,17
48.93,92.00,17
49.11,93.00,17
49.28,84.00,17
49.46,66.00,17
49.64,91.00,17
49.81,79.00,17
49.99,89.00,17
50.17,84.00,17
50.34,91.00,17
50.52,75.00,17
50.70,79.00,17
50.87,79.00,17
51.05,87.00,17
51.23,75.00,17
51.40,86.00,17
51.58,84.00,17
51.76,84.00,17
51.93,80.00,17
52.11,84.00,17
52.29,86.00,17
52.46,82.00,17
52.64,95.00,17
52.82,79.00,17
52.99,82.00,17
53.17,93.00,17
53.35,73.00,17
53.52,85.00,17
53.70,92.00,17
53.88,96.00,17
54.05,83.00,17
54.23,81.00,17
54.41,92.00,17
54.58,80.00,17
54.76,91.00,17
54.94,89.00,17
55.11,76.00,17
55.29,86.00,17
55.47,89.00,17
55.64,77.00,17
55.82,94.00,17
56.00,81.00,17
56.17,85.00,17
56.35,69.00,17
56.53,90.00,17
56.70,84.00,17
56.88,77.00,17
57.06,81.00,17
57.23,84.00,17
57.41,82.00,17
57.59,73.00,17
57.76,77.00,17
57.94,96.00,17
58.12,86.00,17
58.29,98.00,17
58.47,89.00,17
58.65,91.00,17
58.82,89.00,17
59.00,79.00,17
59.18,79.00,17
59.35,84.00,17
59.53,88.00,17
59.71,76.00,17
59.88,87.00,17
60.06,82.00,17
60.24,83.00,17
60.41,85.00,17
60.59,97.00,17
60.77,96.00,17
60.94,82.00,17
61.12,88.00,17
61.30,83.00,17
61.47,94.00,17
61.65,90.00,17
61.83,77.00,17
62.00,86.00,17
62.18,91.00,17
62.36,80.00,17
62.53,68.00,17
62.71,77.00,17
62.89,84.00,17
63.06,73.00,17
63.24,76.00,17
63.41,1.00,17
63.59,68.00,17
63.77,74.00,17
63.94,79.00,17
64.12,79.00,17
64.30,1.00,17
64.47,97.00,17
64.65,68.00,17
64.83,1.00,17
65.00,67.00,17
65.18,1.00,17
65.36,78.00,17
65.53,78.00,17
65.71,75.00,17
65.89,58.00,17
